"selec","View","Channel","start","end","bottom.freq","top.freq","sound.files","Begin Path","File Offset (s)","Recording","Model species","Vocalization","selec.file","Song","source","species.vocalization"
8,"Spectrogram 1",1,20.1241,20.359968912,1.3551,2.053232,"INVEST_0115.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0115.wav",20.1241,"Focal","Ramphastos sulfuratus","Ramphastos sulfuratus","INVEST_0115.Table.1.selections.txt",NA,"mimetic_bellbird","mimetic_P.tricarunculatus-R.sulfuratus"
9,"Spectrogram 1",1,20.8149,21.072517814,1.2905,2.281369,"INVEST_0115.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0115.wav",20.8149,"Focal","Ramphastos sulfuratus","Ramphastos sulfuratus","INVEST_0115.Table.1.selections.txt",NA,"mimetic_bellbird","mimetic_P.tricarunculatus-R.sulfuratus"
10,"Spectrogram 1",1,21.5393,21.870700813,1.186312,2.281369,"INVEST_0115.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0115.wav",21.5393,"Focal","Ramphastos sulfuratus","Ramphastos sulfuratus","INVEST_0115.Table.1.selections.txt",NA,"mimetic_bellbird","mimetic_P.tricarunculatus-R.sulfuratus"
11,"Spectrogram 1",1,22.347227977,22.490186126,1.505703,2.372624,"INVEST_0115.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0115.wav",22.3472,"Focal","Ramphastos sulfuratus","Ramphastos sulfuratus","INVEST_0115.Table.1.selections.txt",NA,"mimetic_bellbird","mimetic_P.tricarunculatus-R.sulfuratus"
12,"Spectrogram 1",1,22.6007,22.82375514,1.2905,2.144487,"INVEST_0115.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0115.wav",22.6007,"Focal","Ramphastos sulfuratus","Ramphastos sulfuratus","INVEST_0115.Table.1.selections.txt",NA,"mimetic_bellbird","mimetic_P.tricarunculatus-R.sulfuratus"
13,"Spectrogram 1",1,22.930973752,23.026279185,1.642586,2.098859,"INVEST_0115.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0115.wav",22.931,"Focal","Ramphastos sulfuratus","Ramphastos sulfuratus","INVEST_0115.Table.1.selections.txt",NA,"mimetic_bellbird","mimetic_P.tricarunculatus-R.sulfuratus"
14,"Spectrogram 1",1,23.204976871,23.336021841,1.505703,2.144487,"INVEST_0115.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\20-04-2020\Audios\INVEST_0115.wav",23.205,"Focal","Ramphastos sulfuratus","Ramphastos sulfuratus","INVEST_0115.Table.1.selections.txt",NA,"mimetic_bellbird","mimetic_P.tricarunculatus-R.sulfuratus"
1,"Spectrogram 1",1,5.866643246,6.038384856,1.04943,2.007605,"20200803-150233.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150233.wav",5.8666,"Focal","Procnias tricarunculatus","babbling","20200803-150233.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
2,"Spectrogram 1",1,6.605132168,6.759699617,1.505703,2.281369,"20200803-150233.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150233.wav",6.6051,"Focal","Procnias tricarunculatus","babbling","20200803-150233.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
3,"Spectrogram 1",1,20.085980621,20.231960989,1.391635,1.893536,"20200803-150233.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150233.wav",20.086,"Focal","Procnias tricarunculatus","babbling","20200803-150233.Table.1.selections.txt","2","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
4,"Spectrogram 1",1,31.069073212,31.222406207,1.368821,2.007605,"20200803-150233.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150233.wav",31.0691,"Focal","Procnias tricarunculatus","babbling","20200803-150233.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
1,"Spectrogram 1",1,3.9674,4.131684227,1.161483,2.000332,"20200803-150317.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150317.wav",3.9674,"Focal","Procnias tricarunculatus","babbling","20200803-150317.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
2,"Spectrogram 1",1,4.695095712,4.85939061,1.516381,2.692015,"20200803-150317.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150317.wav",4.6951,"Focal","Procnias tricarunculatus","babbling","20200803-150317.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
3,"Spectrogram 1",1,14.476078025,14.643403828,1.186312,1.961977,"20200803-150317.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150317.wav",14.4761,"Focal","Procnias tricarunculatus","babbling","20200803-150317.Table.1.selections.txt","2","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
4,"Spectrogram 1",1,15.1598,15.360569094,1.7338,2.78327,"20200803-150317.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150317.wav",15.1598,"Focal","Procnias tricarunculatus","babbling","20200803-150317.Table.1.selections.txt","2","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
5,"Spectrogram 1",1,15.9345,16.100046669,1.551331,3.558935,"20200803-150317.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150317.wav",15.9345,"Focal","Procnias tricarunculatus","babbling","20200803-150317.Table.1.selections.txt","2","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
6,"Spectrogram 1",1,16.675195894,16.851261983,2.0076,3.604563,"20200803-150317.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150317.wav",16.6752,"Focal","Procnias tricarunculatus","babbling","20200803-150317.Table.1.selections.txt","2","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
7,"Spectrogram 1",1,32.903834756,33.100441567,1.304348,2,"20200803-150317.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150317.wav",32.9038,"Focal","Procnias tricarunculatus","babbling","20200803-150317.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
8,"Spectrogram 1",1,34.347576687,34.523642776,1.826087,2.347826,"20200803-150317.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150317.wav",34.3476,"Focal","Procnias tricarunculatus","babbling","20200803-150317.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
9,"Spectrogram 1",1,35.0313,35.204431655,1.4144,2.73913,"20200803-150317.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150317.wav",35.0313,"Focal","Procnias tricarunculatus","babbling","20200803-150317.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
1,"Spectrogram 1",1,0.758,0.924750711,1.7338,3.65019,"20200803-150428.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150428.wav",0.758,"Focal","Procnias tricarunculatus","babbling","20200803-150428.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
2,"Spectrogram 1",1,1.500679842,1.800815811,1.825095,2.463878,"20200803-150428.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150428.wav",1.5007,"Focal","Procnias tricarunculatus","babbling","20200803-150428.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
3,"Spectrogram 1",1,15.97880308,16.139590206,1.1407,2.007605,"20200803-150428.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150428.wav",15.9788,"Focal","Procnias tricarunculatus","babbling","20200803-150428.Table.1.selections.txt","2","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
4,"Spectrogram 1",1,31.6412,31.807950712,1.1863,2.418251,"20200803-150428.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150428.wav",31.6412,"Focal","Procnias tricarunculatus","babbling","20200803-150428.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
5,"Spectrogram 1",1,32.6113,32.785770387,1.870722,3.193916,"20200803-150428.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150428.wav",32.6113,"Focal","Procnias tricarunculatus","babbling","20200803-150428.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
6,"Spectrogram 1",1,33.2783,33.475369023,1.91635,3.8327,"20200803-150428.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150428.wav",33.2783,"Focal","Procnias tricarunculatus","babbling","20200803-150428.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
7,"Spectrogram 1",1,33.964875978,34.093505679,1.870722,3.65019,"20200803-150428.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150428.wav",33.9649,"Focal","Procnias tricarunculatus","babbling","20200803-150428.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
1,"Spectrogram 1",1,16.92256852,17.080641847,1.1717,2.144487,"20200803-150516.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150516.wav",16.9226,"Focal","Procnias tricarunculatus","babbling","20200803-150516.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
2,"Spectrogram 1",1,25.0905,25.241472141,1.8182,3.330798,"20200803-150516.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150516.wav",25.0905,"Focal","Procnias tricarunculatus","babbling","20200803-150516.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
3,"Spectrogram 1",1,26.276133918,26.462947849,2.144487,3.878327,"20200803-150516.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150516.wav",26.2761,"Focal","Procnias tricarunculatus","babbling","20200803-150516.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
1,"Spectrogram 1",1,2.173069909,2.346147496,1.2776,1.825095,"20200803-150631.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150631.wav",2.1731,"Focal","Procnias tricarunculatus","babbling","20200803-150631.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
2,"Spectrogram 1",1,2.8914,3.106192496,1.596958,2.326996,"20200803-150631.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150631.wav",2.8914,"Focal","Procnias tricarunculatus","babbling","20200803-150631.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
3,"Spectrogram 1",1,3.551684153,3.783614995,1.642586,2.692015,"20200803-150631.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150631.wav",3.5517,"Focal","Procnias tricarunculatus","babbling","20200803-150631.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
4,"Spectrogram 1",1,26.026042033,26.224655949,1.1863,2.098859,"20200803-150631.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150631.wav",26.026,"Focal","Procnias tricarunculatus","babbling","20200803-150631.Table.1.selections.txt","2","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
5,"Spectrogram 1",1,26.703487032,26.867051434,1.6426,2.463878,"20200803-150631.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150631.wav",26.7035,"Focal","Procnias tricarunculatus","babbling","20200803-150631.Table.1.selections.txt","2","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
6,"Spectrogram 1",1,34.98,35.145224997,1.186312,1.870722,"20200803-150631.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150631.wav",34.98,"Focal","Procnias tricarunculatus","babbling","20200803-150631.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
7,"Spectrogram 1",1,35.740236449,35.997266223,1.73384,2.646388,"20200803-150631.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150631.wav",35.7402,"Focal","Procnias tricarunculatus","babbling","20200803-150631.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
8,"Spectrogram 1",1,36.861820918,37.111382494,1.8251,2.692015,"20200803-150631.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150631.wav",36.8618,"Focal","Procnias tricarunculatus","babbling","20200803-150631.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
10,"Spectrogram 1",1,37.5575,37.749741956,1.6882,3.376426,"20200803-150631.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150631.wav",37.5575,"Focal","Procnias tricarunculatus","babbling","20200803-150631.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
1,"Spectrogram 1",1,10.7442,10.88470722,1.003802,1.961977,"20200803-150714.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150714.wav",10.7442,"Focal","Procnias tricarunculatus","babbling","20200803-150714.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
2,"Spectrogram 1",1,11.4949,11.690074061,1.7338,2.646388,"20200803-150714.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150714.wav",11.4949,"Focal","Procnias tricarunculatus","babbling","20200803-150714.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
3,"Spectrogram 1",1,12.235912254,12.365633893,1.7795,2.737643,"20200803-150714.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150714.wav",12.2359,"Focal","Procnias tricarunculatus","babbling","20200803-150714.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
4,"Spectrogram 1",1,13.2665,13.431647282,1.825095,3.285171,"20200803-150714.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150714.wav",13.2665,"Focal","Procnias tricarunculatus","babbling","20200803-150714.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
5,"Spectrogram 1",1,14.0472,14.212347282,1.5513,3.467681,"20200803-150714.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150714.wav",14.0472,"Focal","Procnias tricarunculatus","babbling","20200803-150714.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
6,"Spectrogram 1",1,24.3623,24.587500839,1.3232,3.513308,"20200803-150714.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150714.wav",24.3623,"Focal","Procnias tricarunculatus","babbling","20200803-150714.Table.1.selections.txt","2","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
7,"Spectrogram 1",1,32.5075,32.717687449,1.1407,2.098859,"20200803-150714.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150714.wav",32.5075,"Focal","Procnias tricarunculatus","babbling","20200803-150714.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
8,"Spectrogram 1",1,33.1831,33.393287449,1.6307,2.235741,"20200803-150714.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150714.wav",33.1831,"Focal","Procnias tricarunculatus","babbling","20200803-150714.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
9,"Spectrogram 1",1,33.9037,34.083860671,1.6307,3.239544,"20200803-150714.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150714.wav",33.9037,"Focal","Procnias tricarunculatus","babbling","20200803-150714.Table.1.selections.txt","3","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
1,"Spectrogram 1",1,9.5388,9.709134849,1.283,2.098859,"20200803-150753.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150753.wav",9.5388,"Focal","Procnias tricarunculatus","babbling","20200803-150753.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
2,"Spectrogram 1",1,10.4214,10.622704821,2.007605,3.285171,"20200803-150753.wav","C:\Users\Pablo\Documents\Proyect Campana Mimicry\Proyecto Pájaro Campana 29-9-2020\Archivos Campana Bosque Alegre\03-08-2020\Conversion\20200803-150753.wav",10.4214,"Focal","Procnias tricarunculatus","babbling","20200803-150753.Table.1.selections.txt","1","mimetic_bellbird","mimetic_P.tricarunculatus-babbling"
